any_restatement,restatement_fraud,restatement_error,restatement_other,restatement_accrules,restatement_chng_netincome,restatement_neg_chng_netincome,gvkey,fyear,cboard,supermajor,ppill,goldenparachute,eindex,sum_own,tobins_q,ln_q,ln_at,debt_ratio,capex,rd_to_at_zero,rd_to_sales_zero,rd_missing,sum_own_sq,return_on_asset,stkname,instown_perc,sector
0,0,0,0,0,0,0,61519,2008,1,0,1,1,4,3.3,1.025397,.0250796,6.591262,.2467408,.0484424,.0113901,.0108087,0,10.89,.0009606,"SCHWEITZER-MAUDUIT INTL INC",.8696744,"Business Supplies"
0,0,0,0,0,0,0,61519,2009,1,0,1,1,4,2.457,1.961114,.6735127,6.674435,.0758934,.0193206,.0102286,.01094,0,6.036849,.0449552,"SCHWEITZER-MAUDUIT INTL INC",.9364795,"Business Supplies"
0,0,0,0,0,0,0,61519,2010,1,1,1,1,6,2.685,1.683469,.5208563,6.745707,.0609125,.0866651,.0099953,.0114834,0,7.209225,.0839605,"SCHWEITZER-MAUDUIT INTL INC",.8891626,"Business Supplies"
0,0,0,0,0,0,0,61519,2011,1,1,0,1,5,3.119,1.686096,.522416,6.739573,.1727402,.072054,.0110033,.0113943,0,9.728161,.1036441,"SCHWEITZER MAUDUIT INTERNATI",.8652709,"Business Supplies"
0,0,0,0,0,0,0,61519,2012,1,1,0,1,5,2.012,1.764154,.567671,6.787507,.1759332,.0306755,.0112778,.0126887,0,4.048144,.0943949,"SCHWEITZER MAUDUIT INTERNATI",.9004703,"Business Supplies"
0,0,0,0,0,0,0,61519,2013,1,1,0,1,5,1.908,1.796342,.5857527,7.110206,.3147664,.0237667,.0124959,.0197981,0,3.640464,.064113,"SCHWEITZER MAUDUIT INTERNATI",.8925018,"Business Supplies"
0,0,0,0,0,0,0,61519,2014,1,1,0,1,5,1.891,1.61378,.4785795,7.078847,.3708916,.0295803,.0132311,.0197658,0,3.575881,.0755941,"SCHWEITZER-MAUDUIT INTERNATI",.8792781,"Business Supplies"
0,0,0,0,0,0,0,61519,2015,1,1,0,1,5,1.911,1.594111,.4663163,7.162397,.4430233,.0187597,.0108527,.0183222,0,3.651921,.070155,"SCHWEITZER-MAUDUIT INTERNATI",.8553669,"Business Supplies"
0,0,0,0,0,0,0,61519,2016,1,1,0,1,5,1.684,1.726394,.5460348,7.067916,.3752237,.0236858,.0149101,.0208358,0,2.835856,.0705461,"SCHWEITZER-MAUDUIT INTERNATI",.846164,"Business Supplies"
0,0,0,0,0,0,0,61519,2017,1,1,0,1,5,.744,1.521265,.4195421,7.34116,.4435656,.0241167,.0115397,.0181244,0,.553536,.0223015,"SCHWEITZER-MAUDUIT INTERNATI",.8341551,"Business Supplies"
0,0,0,0,0,0,0,61519,2018,1,1,0,1,5,.753,1.112454,.1065682,7.290634,.4242073,.0184112,.0103648,.0145971,0,.567009,.0646437,"SCHWEITZER-MAUDUIT INTERNATI",.8612162,"Business Supplies"
0,0,0,0,0,0,0,61552,2008,1,0,1,1,4,1.91,1.388537,.328251,8.091138,.200343,.0666687,.1296319,.0934767,0,3.6481,.0735591,"LEXMARK INTL NEW",1.051813,"Computers"
0,0,0,0,0,0,0,61552,2009,1,0,0,1,3,3.116,1.29102,.2554322,8.117969,.193459,.0721484,.1118896,.0967293,0,9.709455,.0434977,"LEXMARK INTL NEW",1.022292,"Computers"
0,0,0,0,0,0,0,61552,2010,1,0,0,1,3,3.482,1.358753,.3065674,8.217492,.1751862,.0435064,.0995898,.0878634,0,12.12432,.0917629,"LEXMARK INTL NEW",.9697667,"Computers"
0,0,0,0,0,0,0,61552,2011,1,0,0,1,4,.354,1.260599,.2315869,8.198915,.1785263,.04303,.1029695,.0897436,0,.125316,.0882321,"LEXMARK INTERNATIONAL INC",.9740047,"Computers"
0,0,0,0,0,0,0,61552,2012,1,0,0,1,4,.478,1.048232,.0471051,8.167182,.1843674,.0460351,.1057785,.0981409,0,.228484,.0301697,"LEXMARK INTERNATIONAL INC",1.110446,"Computers"
0,0,0,0,0,0,0,61552,2014,0,0,0,1,3,.664,1.331522,.2863223,8.197842,.1925903,.0375162,.0975751,.0955397,0,.440896,.021772,"LEXMARK INTERNATIONAL INC",1.077378,"Computers"
1,0,0,1,0,1,0,61552,2015,0,0,0,1,3,1.417,1.196517,.1794152,8.271906,.2712657,.0287803,.0849095,.0935458,0,2.007889,-.0103261,"LEXMARK INTERNATIONAL INC",.915553,"Computers"
0,0,0,0,0,0,0,61557,2002,0,0,0,0,0,0,1.172002,.1587133,6.070128,0,.0155014,.0949239,.2576394,0,0,-.044452,"ADVENT SOFTWARE INC",.8536742,"Business Services"
1,0,0,0,1,0,0,61557,2003,0,0,0,0,0,0,1.84894,.6146123,5.843388,0,.0197219,.1010506,.2541357,0,0,-.2827776,"ADVENT SOFTWARE INC",.809279,"Business Services"
1,0,0,0,1,1,1,61557,2004,0,0,0,0,0,0,2.135005,.7584692,5.870925,0,.0103419,.0909816,.215081,0,0,-.0458123,"ADVENT SOFTWARE INC",.8380002,"Business Services"
1,0,0,0,1,1,0,61557,2005,0,0,0,0,0,0,2.932888,1.075987,5.830636,0,.0189092,.0893959,.1804731,0,0,.0415033,"ADVENT SOFTWARE INC",.8860295,"Business Services"
0,0,0,0,0,0,0,61557,2006,0,0,0,0,0,8.6,3.211502,1.166739,5.827907,0,.0563968,.1026301,.1893499,0,73.96001,.2431995,"ADVENT SOFTWARE INC",.9225447,"Business Services"
0,0,0,0,0,0,0,61557,2007,0,0,0,1,3,9.900001,4.555324,1.516297,5.864565,0,.0252662,.1192607,.1951622,0,98.01001,.03585,"ADVENT SOFTWARE INC",1.013097,"Business Services"
0,0,0,0,0,0,0,61557,2008,0,0,0,0,2,10.2,1.757111,.5636709,6.039288,.0595814,.0553058,.1204831,.1908908,0,104.04,.0450316,"ADVENT SOFTWARE INC",.8777096,"Business Services"
0,0,0,0,0,0,0,61557,2009,0,0,0,1,3,7.679,2.764348,1.016805,6.11874,0,.0100706,.1066341,.1866725,0,58.96705,.0457283,"ADVENT SOFTWARE INC",.8602074,"Business Services"
0,0,0,0,0,0,0,61557,2010,0,0,0,1,3,8.733,3.507579,1.254926,6.19609,0,.0354871,.104754,.1813609,0,76.26529,.0495471,"ADVENT SOFTWARE INC",.8834911,"Business Services"
0,0,0,0,0,0,0,61557,2011,0,0,0,1,3,8.255,2.638739,.9703011,6.369141,.0856816,.0192818,.0986383,.1764333,0,68.14503,.0485489,"ADVENT SOFTWARE INC",.8616245,"Business Services"
0,0,0,0,0,0,0,61557,2012,0,0,0,1,3,4.719,2.164503,.7721908,6.489893,.1442776,.0096727,.1017749,.1867627,0,22.26896,.0459122,"ADVENT SOFTWARE INC",.872256,"Business Services"
0,0,0,0,0,0,0,61557,2013,0,0,0,1,3,.596,5.167056,1.642303,6.123137,.6684287,.0123079,.1527918,.1820508,0,.355216,.063012,"ADVENT SOFTWARE INC",.8828401,"Business Services"
0,0,0,0,0,0,0,61557,2014,0,0,0,1,3,1.356,4.804266,1.569504,6.075045,.5058995,.0206338,.1598918,.175223,0,1.838736,.1155819,"ADVENT SOFTWARE INC",.9028701,"Business Services"
0,0,0,0,0,0,0,61560,2003,0,0,0,1,1,0,3.052349,1.115911,5.087096,.0035573,.0157301,.1560039,.3759152,0,0,-.1715673,"PHOTON DYNAMICS INC",.8789795,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61560,2004,0,0,0,1,1,0,1.876761,.6295476,5.337057,.0168158,.0471525,.1438721,.2108339,0,0,.0533189,"PHOTON DYNAMICS INC",1.022465,"Measuring and Control Equipment"
1,0,0,0,1,1,0,61560,2005,0,0,0,1,1,0,1.994994,.690641,5.213217,.0079267,.0265674,.1974859,.2883247,0,0,-.1065253,"PHOTON DYNAMICS INC",.9439372,"Measuring and Control Equipment"
1,0,0,0,1,1,1,61560,2007,0,0,0,1,1,1.5,1.285794,.2513762,4.998974,.0362941,.016127,.1878916,.3750926,0,2.25,-.2365558,"PHOTON DYNAMICS INC",.730776,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61562,2002,0,0,0,0,1,0,1.475758,.389172,6.121907,.4686516,.0235094,.1075081,.2050875,0,0,-.0966311,"ADVANCED ENERGY INDS",.6057624,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2003,0,0,0,0,1,0,2.668601,.9815544,6.02763,.4881912,.0494513,.1245313,.196824,0,0,-.106674,"ADVANCED ENERGY INDS",.6088843,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2004,0,0,0,0,1,0,1.379852,.321976,5.981351,.4952914,.0354038,.1301623,.1303829,0,0,-.0321914,"ADVANCED ENERGY INDS",.5101284,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2005,0,0,0,0,1,0,1.867431,.6245635,5.736949,.013511,.0349062,.1280807,.1220344,0,0,.0116795,"ADVANCED ENERGY INDS",.7166594,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2006,0,0,0,0,1,0,2.18633,.7822242,6.020788,.0007987,.0149113,.10888,.1091878,0,0,.2116615,"ADVANCED ENERGY INDS",.8358429,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2007,0,1,0,1,4,0,1.399573,.3361669,6.129111,.0005294,.0193234,.109782,.1309933,0,0,.074856,"ADVANCED ENERGY INDS",.8040863,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2008,0,1,0,1,4,0,1.08841,.0847179,6.04177,.0003899,.0171217,.13064,.167069,0,0,-.0042293,"ADVANCED ENERGY INDS",.7413223,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2009,0,1,0,1,4,1.48,2.023205,.7046826,5.843907,.0002202,.0162579,.1253517,.2320985,0,2.1904,-.2975878,"ADVANCED ENERGY INDS",.8295602,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2010,0,1,0,1,4,.137,1.41947,.3502836,6.224869,0,.0374775,.1120523,.1232091,0,.018769,.1060918,"ADVANCED ENERGY INDS",.8414707,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2011,0,1,0,1,4,1.597,1.068195,.0659706,6.27923,0,.0354102,.1218348,.1257433,0,2.550409,.0690955,"ADVANCED ENERGY INDUSTRIES I",.8014449,"Electronic Equipment"
1,0,0,0,1,1,0,61562,2012,0,1,0,1,4,.332,1.223262,.2015214,6.288156,0,.0190148,.1079159,.1285063,0,.110224,.0374907,"ADVANCED ENERGY INDUSTRIES I",.8998747,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2013,0,0,0,1,3,.134,1.704404,.5332154,6.481542,.0209211,.0147187,.0893048,.1066062,0,.017956,.049138,"ADVANCED ENERGY INDUSTRIES I",.9185821,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2014,0,0,0,1,3,.101,1.710117,.5365618,6.52879,0,.008918,.0862324,.1012386,0,.010201,.06863,"ADVANCED ENERGY INDUSTRIES I",.9027898,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2015,0,0,0,1,3,.116,2.853411,1.048515,6.137053,0,.0086754,.0854809,.095347,0,.013456,.1804283,"ADVANCED ENERGY INDUSTRIES I",.8493778,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2016,0,0,0,1,3,.293,4.116465,1.414995,6.348315,0,.0119347,.0777651,.0918847,0,.085849,.204623,"ADVANCED ENERGY INDUSTRIES I",.9506114,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2017,0,0,0,1,3,.453,3.928212,1.368184,6.597566,0,.0123304,.0790923,.0864351,0,.205209,.1855987,"ADVANCED ENERGY INDUSTRIES I",.8935796,"Electronic Equipment"
0,0,0,0,0,0,0,61562,2018,0,0,0,1,3,.793,2.254896,.8131039,6.705008,0,.0248994,.0930918,.1057294,0,.628849,.1801174,"ADVANCED ENERGY INDUSTRIES I",.9176027,"Electronic Equipment"
0,0,0,0,0,0,0,61574,1999,0,0,0,0,0,0,6.146089,1.815816,6.370649,.1630099,.0331926,.0617586,.0512408,0,0,.209292,"WATERS CORP",.8374727,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2002,0,0,0,0,0,0,3.101787,1.131978,6.918643,.0026361,.0375539,.0513608,.0583426,0,0,.1505697,"WATERS CORP",.8453955,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2003,0,0,0,0,0,0,4.016849,1.390498,7.030735,.2178066,.0305838,.0576923,.0680877,0,0,.1511158,"WATERS CORP",.8156191,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2004,0,0,1,0,1,0,4.374628,1.475821,7.286483,.3126916,.0453539,.0446726,.0590664,0,0,.1534162,"WATERS CORP",.8478883,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2005,0,0,1,0,1,0,3.587997,1.277594,7.264682,.5782546,.0357225,.0468217,.0577646,0,0,.1413469,"WATERS CORP",.8148152,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2006,0,0,1,1,2,4.8,3.845309,1.346854,7.388521,.5586185,.0317941,.047799,.0603845,0,23.04,.1373884,"WATERS CORP",.73081,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2007,0,1,1,1,5,3.55,4.932909,1.595929,7.539588,.4700426,.0320788,.0428743,.0547497,0,12.6025,.1425115,"WATERS CORP",.8540282,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2008,0,1,1,1,5,3.6,2.803379,1.030825,7.391969,.3303473,.0425566,.050273,.0517978,0,12.96,.1987057,"WATERS CORP",.8966114,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2009,0,1,1,1,5,4.986,3.611521,1.284129,7.553775,.3311294,.0491611,.0404386,.0514806,0,24.8602,.1694574,"WATERS CORP",.9105016,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2010,0,1,1,1,5,4.874,3.607204,1.282933,7.752623,.3291081,.026954,.0362053,.0512812,0,23.75588,.1640108,"WATERS CORP",.8801218,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2011,0,0,1,1,4,4.677,2.969561,1.088414,7.909575,.3638439,.031373,.0339108,.0498854,0,21.87433,.1589904,"WATERS CORP",.9046456,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2012,0,0,1,1,4,5.339,2.912454,1.068996,8.060903,.3717567,.0330631,.0303029,.052073,0,28.50492,.1456506,"WATERS CORP",.9440314,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2013,0,0,0,1,3,4.828,2.870338,1.05443,8.183852,.3693785,.0330623,.0280621,.0527965,0,23.30959,.1256069,"WATERS CORP",.9370518,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61574,2014,0,0,0,1,3,4.896,2.923619,1.072822,8.263058,.3778411,.0234976,.0317649,.0619209,0,23.97082,.1113015,"WATERS CORP",.9146498,"Measuring and Control Equipment"
0,0,0,0,0,0,0,61576,2006,1,0,0,1,2,0,1.05054,.0493045,7.415614,.3581131,.0360679,.0081108,.012019,0,0,.0614168,"HEADWATERS INC",.8116753,"Construction Materials"
0,0,0,0,0,0,0,61576,2007,0,0,0,0,2,3.2,.8226734,-.195196,7.412093,.3276186,.0332063,.0107157,.0146906,0,10.24,.0121107,"HEADWATERS INC",.8955587,"Construction Materials"
0,0,0,0,0,0,0,61576,2008,1,0,0,0,3,3.519,.8823525,-.1251636,7.245645,.3798184,.0828831,.0106963,.0169178,0,12.38336,-.1210283,"HEADWATERS INC",.7403831,"Construction Materials"
0,0,0,0,0,0,0,61576,2009,1,0,0,1,4,2.8,.9023331,-.1027715,6.793381,.5116377,.0719882,.0109583,.0146608,0,7.84,-.4659029,"HEADWATERS INC",.6196349,"Construction Materials"
0,0,0,0,0,0,0,61576,2010,1,0,0,1,4,4.677,.9168525,-.0868087,6.790068,.5285588,.0284778,.0092376,.0128102,0,21.87433,-.0556619,"HEADWATERS INC",.6016776,"Construction Materials"
0,0,0,0,0,0,0,61576,2011,1,0,0,1,4,5.131,1.036817,.0361556,6.590627,.7247682,.037599,.0088584,.0109718,0,26.32716,-.1839127,"HEADWATERS INC",.5529917,"Construction Materials"
0,0,0,0,0,0,0,61576,2016,1,0,0,1,4,4.837,1.777513,.575215,7.12161,.6092336,.0428756,0,0,1,23.39657,.038768,"HEADWATERS INC",.8841934,"Construction Materials"
0,0,0,0,0,0,0,61587,2003,0,0,0,0,0,0,4.718951,1.551587,4.228905,.0183117,.0392854,.2150424,.3316526,0,0,-.2197946,"INTEVAC INC",.6042938,"Machinery"
1,0,0,0,1,1,1,61587,2004,0,0,0,0,0,0,2.044949,.7153727,4.37729,0,.0203461,.1454372,.1663435,0,0,-.0545578,"INTEVAC INC",.6030015,"Machinery"
0,0,0,0,0,0,0,61587,2005,0,0,0,0,0,0,2.417902,.8829002,4.870944,0,.0317378,.1102695,.1048175,0,0,.1238156,"INTEVAC INC",.6825505,"Machinery"
0,0,0,0,0,0,0,61587,2006,0,0,0,0,0,1.1,2.968508,1.08806,5.327891,0,.0408878,.1458037,.1155786,0,1.21,.226686,"INTEVAC INC",.9475647,"Machinery"
0,0,0,0,0,0,0,61587,2007,0,0,0,1,2,1.359,1.597783,.4686168,5.372557,.0180583,.0266233,.1863258,.1859624,0,1.846881,.1269422,"INTEVAC INC",.8907416,"Machinery"
0,0,0,0,0,0,0,61587,2008,0,0,0,0,1,1.927,.7096673,-.342959,5.242641,.0105726,.0221231,.1854585,.3180487,0,3.713329,-.0811179,"INTEVAC INC",.7526467,"Machinery"
0,0,0,0,0,0,0,61587,2009,0,0,0,1,2,2.807,1.402645,.3383597,5.315066,0,.0128578,.1379894,.3598825,0,7.879249,-.0495481,"INTEVAC INC",.8470271,"Machinery"
0,0,0,0,0,0,0,61587,2010,0,0,0,1,2,4.141,1.432117,.3591539,5.52852,0,.0280215,.1108865,.137849,0,17.14788,.1114068,"INTEVAC INC",.8328267,"Machinery"
0,0,0,0,0,0,0,61587,2011,0,0,0,1,2,6.368,.9078597,-.0966654,5.419743,0,.0247187,.1518326,.4132258,0,40.55143,-.0973116,"INTEVAC INC",.8527065,"Machinery"
0,0,0,0,0,0,0,61587,2012,0,0,0,1,2,5.142,.794813,-.2296484,5.150414,0,.0190142,.1841243,.3807297,0,26.44017,-.3206843,"INTEVAC INC",.8055817,"Machinery"
0,0,0,0,0,0,0,61587,2013,0,0,0,0,1,5.314,1.317097,.2754298,4.999075,0,.0119507,.1418773,.3021168,0,28.2386,-.1058566,"INTEVAC INC",.7692233,"Machinery"
0,0,0,0,0,0,0,61587,2014,0,0,0,1,3,4.93,1.683573,.5209183,4.789781,0,.0308044,.1316317,.2415255,0,24.3049,-.2281854,"INTEVAC INC",.8300928,"Machinery"
0,0,0,0,0,0,0,61587,2015,0,0,0,1,3,7.051,1.204289,.185889,4.581707,0,.03191,.160328,.2083688,0,49.7166,-.0938361,"INTEVAC INC",.7044509,"Machinery"
0,0,0,0,0,0,0,61587,2016,0,0,0,1,3,4.316,1.976353,.6812532,4.685127,0,.0311381,.1676083,.2265988,0,18.62786,-.0686921,"INTEVAC INC",.6526548,"Machinery"
0,0,0,0,0,0,0,61587,2017,0,0,0,1,3,5.189,1.580252,.4575844,4.745132,0,.0378707,.1540909,.1570622,0,26.92572,.0358015,"INTEVAC INC",.7072636,"Machinery"
0,0,0,0,0,0,0,61587,2018,0,0,0,1,3,4.984,1.238363,.2137906,4.804595,0,.0265749,.1381339,.177282,0,24.84026,.0293356,"INTEVAC INC",.5958804,"Machinery"
0,0,0,0,0,0,0,61589,2011,1,0,0,1,4,2.045,.9749775,-.0253409,7.775399,.0459015,.002502,0,0,1,4.182025,.018314,"MEADOWBROOK INSURANCE GROUP",.9001904,"Insurance"
0,0,0,0,0,0,0,61589,2012,1,0,0,1,4,2.195,.9002778,-.1050519,7.905911,.0587593,.0009815,0,0,1,4.818025,.0043302,"MEADOWBROOK INSURANCE GROUP",.8067191,"Insurance"
0,0,0,0,0,0,0,61589,2013,1,0,0,1,4,2.382,.9760307,-.0242612,7.923653,.087497,.0007777,0,0,1,5.673924,-.0406649,"MEADOWBROOK INSURANCE GROUP",.9868414,"Insurance"
0,0,0,0,0,0,0,61589,2014,1,0,0,1,4,2.559,.9873697,-.0127107,7.893488,.0866536,.0005833,0,0,1,6.548481,.0106938,"MEADOWBROOK INSURANCE GROUP",.9572882,"Insurance"
0,0,0,0,0,0,0,61591,2008,0,0,0,0,2,2.5,2.613653,.960749,8.311641,.0423976,.0462492,.1110799,.1369004,0,6.25,.0760842,"NETAPP INC",.9311916,"Computers"
0,0,0,0,0,0,0,61591,2009,0,0,0,1,3,2,1.807197,.5917773,8.607549,.2311423,.0529265,.0910856,.1410127,0,4,.0158136,"NETAPP INC",.9111106,"Computers"
1,0,0,0,1,0,0,61591,2010,0,0,0,1,3,1.03,2.464399,.9019478,8.778695,.1696077,.0208795,.0824865,.1362619,0,1.0609,.0616531,"NETAPP INC",.9321175,"Computers"
0,0,0,0,0,0,0,61591,2011,0,0,0,1,3,.965,2.810113,1.033225,9.04768,.1353603,.0262037,.0763167,.1266154,0,.9312249,.0791994,"NETAPP INC",.969978,"Computers"
0,0,0,0,0,0,0,61591,2012,0,0,0,1,3,1.855,2.02802,.70706,9.162441,.1261291,.0427074,.0868835,.1328692,0,3.441025,.0635104,"NETAPP INC",.8862815,"Computers"
0,0,0,0,0,0,0,61591,2013,0,0,0,1,3,.807,1.687066,.5229911,9.327448,.2003487,.0269782,.0804277,.1427895,0,.651249,.0449459,"NETAPP INC",.8839495,"Computers"
0,0,0,0,0,0,0,61591,2014,0,0,0,1,3,.041,1.842692,.6112275,9.129044,.1079812,.0240151,.0994989,.1450254,0,.001681,.0691492,"NETAPP INC",.8534819,"Computers"
0,0,0,0,0,0,0,61591,2015,0,0,0,1,3,.607,1.817132,.5972596,9.148593,.1582245,.0186466,.0977854,.1501462,0,.368449,.0595562,"NETAPP INC",.9392503,"Computers"
0,0,0,0,0,0,0,61591,2016,0,0,0,1,3,.284,1.374797,.3183062,9.214033,.2330378,.015941,.0857826,.155247,0,.080656,.0228156,"NETAPP INC",.9108893,"Computers"
0,0,0,0,0,0,0,61591,2017,0,0,0,1,3,.13,1.836369,.6077902,9.15831,.2236385,.0184346,.0820605,.1411488,0,.0169,.0536185,"NETAPP INC",.9350337,"Computers"
0,0,0,0,0,0,0,61591,2018,0,0,0,1,3,.121,2.565488,.9421487,9.196749,.1952357,.0146984,.0793715,.1324649,0,.014641,.007704,"NETAPP INC",.8899404,"Computers"
0,0,0,0,0,0,0,61596,1998,1,1,1,0,3,0,1.89913,.6413956,6.622119,.6089821,.0887782,.0142801,.0170292,0,0,.0735294,"BUCKEYE TECHNOLOGIES INC",.3502738,"Business Supplies"
0,0,0,0,0,0,0,61596,1999,1,1,1,0,3,0,1.423108,.3528431,6.617245,.5899513,.0689266,.0146066,.0176848,0,0,.0642053,"BUCKEYE TECHNOLOGIES INC",.4351226,"Business Supplies"
0,0,0,0,0,0,0,61596,2000,1,1,1,0,3,0,1.528279,.4241421,6.835959,.57254,.0736644,.0140311,.0183218,0,0,.0635174,"BUCKEYE TECHNOLOGIES INC",.5208108,"Business Supplies"
0,0,0,0,0,0,0,61596,2001,1,1,1,0,3,0,1.183579,.1685426,6.976309,.6113022,.1428936,.0120994,.0177136,0,0,.0404068,"BUCKEYE TECHNOLOGIES INC",.6331115,"Business Supplies"
0,0,0,0,0,0,0,61596,2002,1,1,1,0,3,0,1.02567,.0253462,7.034717,.6176102,.031683,.007963,.0142329,0,0,-.0127747,"BUCKEYE TECHNOLOGIES INC",.6321602,"Business Supplies"
0,0,0,0,0,0,0,61596,2003,1,1,1,0,3,0,.9190038,-.084465,7.012705,.5982731,.0255921,.0083734,.0145067,0,0,-.0224138,"BUCKEYE TECHNOLOGIES INC",.6633745,"Business Supplies"
0,0,0,0,0,0,0,61596,2004,1,1,1,0,3,0,1.164647,.1524181,6.873241,.6280547,.0329902,.0097891,.0143961,0,0,-.045452,"BUCKEYE TECHNOLOGIES INC",.7634933,"Business Supplies"
0,0,0,0,0,0,0,61596,2005,1,1,1,0,3,0,.9950633,-.0049489,6.856185,.5675066,.0477279,.0092499,.0123249,0,0,.0212733,"BUCKEYE TECHNOLOGIES INC",.779292,"Business Supplies"
0,0,0,0,0,0,0,61596,2006,1,1,1,0,3,0,.9622566,-.0384741,6.855991,.5498272,.0480131,.0096698,.0126042,0,0,.0020852,"BUCKEYE TECHNOLOGIES INC",.8739142,"Business Supplies"
0,0,0,0,0,0,0,61596,2007,1,1,0,1,5,0,1.222765,.2011147,6.858378,.4684626,.0474879,.0087369,.0108095,0,0,.0316425,"BUCKEYE TECHNOLOGIES INC",.9231542,"Business Supplies"
0,0,0,0,0,0,0,61596,2008,1,1,0,1,5,.084,.8452016,-.1681801,6.916938,.3908692,.0487473,.0081191,.0099259,0,.007056,.0466715,"BUCKEYE TECHNOLOGIES INC",.81297,"Business Supplies"
0,0,0,0,0,0,0,61596,2009,1,1,0,1,5,1.311,.7570214,-.2783637,6.675046,.4132656,.0535384,.009426,.0098989,0,1.718721,-.0825206,"BUCKEYE TECHNOLOGIES INC",.8278365,"Business Supplies"
0,0,0,0,0,0,0,61596,2010,1,1,0,1,5,2.986,.8867148,-.1202319,6.748119,.2786426,.0557684,.0079207,.0089173,0,8.916197,.1344049,"BUCKEYE TECHNOLOGIES INC",.8282164,"Business Supplies"
0,0,0,0,0,0,0,61596,2011,1,1,0,1,5,3.126,1.550403,.438515,6.768322,.1114225,.0658814,.008114,.007796,0,9.771875,.1428612,"BUCKEYE TECHNOLOGIES INC",.9003848,"Business Supplies"
0,0,0,0,0,0,0,61596,2012,1,1,0,1,5,1.791,1.594811,.4667553,6.730315,.0699513,.1014317,.0084618,.0079181,0,3.207681,.1420031,"BUCKEYE TECHNOLOGIES INC",.9087209,"Business Supplies"
0,0,0,0,0,0,0,61600,1998,1,0,0,0,1,0,3.775115,1.328431,5.56742,.0055356,.1059605,0,0,1,0,.0356016,"PAREXEL INTL CORP",.7610834,"Business Services"
0,0,0,0,0,0,0,61600,1999,1,0,0,0,1,0,1.401765,.3377321,5.809838,.0034056,.0566906,0,0,1,0,.0468334,"PAREXEL INTL CORP",.5979594,"Business Services"
0,0,0,0,0,0,0,61600,2000,1,0,0,0,1,0,1.131718,.1237371,5.860556,.0010629,.0571841,0,0,1,0,.0156304,"PAREXEL INTL CORP",.6821991,"Business Services"
1,0,0,0,1,1,1,61600,2001,1,0,0,0,1,0,1.830018,.6043257,5.907572,.0006634,.0493323,0,0,1,0,-.002243,"PAREXEL INTL CORP",.8181455,"Business Services"
0,0,0,0,0,0,0,61600,2002,1,0,0,1,2,0,1.345837,.2970163,6.009209,.0020975,.0584732,0,0,1,0,.0325056,"PAREXEL INTL CORP",.821192,"Business Services"
0,0,0,0,0,0,0,61600,2003,1,0,0,1,2,0,1.263751,.2340841,6.140395,.0016414,.0645899,0,0,1,0,.0229667,"PAREXEL INTL CORP",.7831536,"Business Services"
1,0,0,0,1,0,0,61600,2004,1,0,1,1,3,0,1.499934,.4054208,6.220582,.0024632,.0553146,.0079523,.0060735,0,0,.0274177,"PAREXEL INTL CORP",.9758889,"Business Services"
0,0,0,0,0,0,0,61600,2005,1,0,1,1,3,0,1.619941,.48239,6.164863,.0034095,.0668732,.0096692,.00685,0,0,-.0739423,"PAREXEL INTL CORP",.9338539,"Business Services"
0,0,0,0,0,0,0,61600,2006,1,0,1,1,3,0,1.948882,.6672558,6.289034,.0022334,.0552565,.0118819,.0084216,0,0,.0437107,"PAREXEL INTL CORP",.9588061,"Business Services"
0,0,0,0,0,0,0,61600,2007,1,1,1,0,5,3.9,2.221487,.7981768,6.522112,.045205,.0600797,.0142644,.0105653,0,15.21,.0548357,"PAREXEL INTL CORP",1.024273,"Business Services"
